review,category,Strength,text_string_lem,trust,surprise,positive,joy,anticipation,TopKeyword,Negative,Positive,Neutral
"


 [Oct 18, 2007]




				Ted k Moore

				Road Racer




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Light, very strong rigid carbon construction. Excells in long hill climbs


Weakness:
Lacks alittle control in steep decents like my steel frame made out of Bosmen Montana (Strong Frames)


I have had this bike for over 10 years. I have around 15000 miles on the frame. Still in excellent condition. Airglow paintworks out of Colorado r going to powdercoat her this winter. I recemend these guys for carbon paint jods there awesome





",Trek5200,light  very strong rigid carbon construction  excells in long hill climbs,light strong rigid carbon construction excells long hill climbs,0.0,0.0,0.0,0.0,0.5,"['light', 'climbs', 'strong', 'rigid', 'carbon', 'construction', 'excells', 'long', 'hill']",0.127,0.28,0.593
"


 [Sep 07, 2007]




				Mark

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Carbon frame, light weight, components, warranty


Weakness:
The rider -- what else!


This bike is amazing. After being away from the sport for a few years, I wanted to get something that was light, comfortable, precise and made in the U.S. The 5200 addresses all of those requirements and then some. The bike is smooth and quick on the flats and just loves to climb. This is my first carbon bike and I can easily see this being in the stable for years and years. The Ultegra components make shifting easy and the Bonty components round out a great machine. I am very happy with this purchase. I bought this on clearance at the end of the model year.


Similar Products Used:
Trek 1500, Trek 2100, Cannondale, REI



",Trek5200,carbon frame  light weight  components  warranty,carbon frame light weight components warranty,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,"['carbon', 'warranty', 'frame', 'light', 'weight', 'components']",0.0,0.0,1.0
"


 [Aug 03, 2007]




				E

				Recreational Rider



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Having a problem with the paint/decal on this bike...Anyone else have this problem..The decal has bubbled and is peeling.





",Trek5200,nan,nan,0.0,0.0,0.0,0.0,,[],0.0,0.0,1.0
"


 [May 29, 2007]




				Stan Thomas

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
I love this bike.


Weakness:
The rider.


A true classic. The original, affordable and reliable carbon frame with Shimano components. Lovely to look at, great to ride.


Similar Products Used:
Nothing this good.



",Trek5200,i love this bike ,love bike,0.0,0.0,0.5,0.5,,"['love', 'bike']",0.0,0.808,0.192
"


 [May 29, 2007]




				Stan Thomas

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
I love this bike.


Weakness:
The rider.


A true classic. The original, affordable and reliable carbon frame with Shimano components. Lovely to look at, great to ride.


Similar Products Used:
Nothing this good.



",Trek5200,i love this bike ,love bike,0.0,0.0,0.5,0.5,,"['love', 'bike']",0.0,0.808,0.192
"


 [May 24, 2007]




				Stratos

				Road Racer



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Smooth handling, no road buzz


Weakness:
Bit heavy, but then I have a 62 cm frame


I'm preparing for the PBP over in Europe now. My Trek 5200 has sailed me through my 200, 300 and 400 km brevets. 600 and 1000 km brevet to come. Training km's easily over 5000 in last year. The bike is awesome!





",Trek5200,smooth handling  no road buzz,smooth handling road buzz,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,"['smooth', 'buzz', 'handling', 'road']",0.0,0.0,1.0
"


 [Dec 27, 2006]




				Kevin Smith

				Recreational Rider



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Light, smooth ride, easy acceleration and a really sharp-looking ride.


Weakness:
My chain seems to come off periodically, although it hasn't been a real problem.


I went from a Trek 1000 to this Trek 5200 and the difference was pretty amazing. The ride is smooth and on the flats this bike just wants to take off. My Trek 1000 is a triple and this is a double, but the difference in weight (this bike is considerably ligher) really makes this a better climber. I've found this to be an excellent overall bike. It's light - at about 18.5 lbs. - and it climbs with confidence. For those of you who haven't tried a carbon fiber frame, this is a real treat!


Similar Products Used:
Trek 1000



",Trek5200,light  smooth ride  easy acceleration and a really sharp looking ride ,light smooth ride easy acceleration really sharp looking ride,0.0,0.0,0.0,0.0,,"['light', 'ride', 'smooth', 'easy', 'acceleration', 'sharp']",0.0,0.266,0.734
"


 [Oct 07, 2006]




				Anonymous

				Recreational Rider




OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Front end stiffness on descents is great. In-saddle climbing perfomance feels very efficient


Weakness:
The Bontrager Race wheels seem a bit fragile, my rear wheel doesn't like to stay true. The tires pretty much suck, I don't think that they corner very well. I can't wait unitl they are worn out so I can get new ones without feeling guilty. The seat sucks. I guess they figured most people would replace it anyways.


Actually a 2006 Fantastic value. You pay for the carbon but it is so smooth and descends like a champ. A bit of flex when out of the saddle, but if you don't mash the peddles too hard it climbs wonderfully. I find it stable on the bumpy descents (west Alpine, west OLH) and silky on everything else I know its discontinued but maybe that makes it the perfect time to buy.


Similar Products Used:
Bridgestone 700 (not that similar I know)



",Trek5200,front end stiffness on descents is great  in saddle climbing perfomance feels very efficient,front end stiffness descents great saddle climbing perfomance feels efficient,0.25,0.0,0.25,0.0,0.25,"['front', 'efficient', 'end', 'stiffness', 'descents', 'great', 'saddle', 'climbing', 'perfomance', 'feels']",0.0,0.463,0.537
"


 [Oct 02, 2006]




				Tad Scales

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Absorbs road roughness easily and handles well in all road conditions. Easy shifting, handles speed really well on flat or curves.


Weakness:
Seat can be a little tough on long rides but overall I have seen no real weaknesses in this bike


Great nike that really handles all types of road conditions well. Very fast and easy on the legs going up hills. Overall I think it is the best bang for th ebuck.


Similar Products Used:
N/A, there is no compare bang for the buck



",Trek5200,absorbs road roughness easily and handles well in all road conditions  easy shifting  handles speed really well on flat or curves ,absorbs road roughness easily handles well road conditions easy shifting handles speed really well flat curves,0.0,0.0,0.0,0.0,,"['absorbs', 'curves', 'road', 'handles', 'roughness', 'easily', 'conditions', 'easy', 'shifting', 'speed']",0.0,0.442,0.558
"


 [Sep 29, 2006]




				FireInst12

				Road Racer



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Seems pretty rigid. Wants to go fast. With an upgraded wheelset it does 45 mph and begs to go faster.


Weakness:
This bike screams to go fast. Wish I had the legs to make it happy. The front end seemed to be a little happy. It took a little while to get used to it. Saddle is the next on the upgrade agenda.


This review is for a 2006 Trek 5200. Bought the unit as a closeout. Upgraded the wheelset. Overall it is a very good bike.


Similar Products Used:
Lemond Tourmalet



",Trek5200,seems pretty rigid  wants to go fast  with an upgraded wheelset it does    mph and begs to go faster ,seems pretty rigid wants fast upgraded wheelset mph begs faster,0.2,0.0,0.2,0.2,0.2,"['faster', 'pretty', 'rigid', 'fast', 'upgraded', 'wheelset', 'mph', 'begs']",0.118,0.252,0.63
"


 [Sep 11, 2006]




				H J

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Look, feel, Ultegra


Weakness:
The rider! (I like the stock saddle)


(2006 triple) Bought this on closeout. Went in looking to spend $1500. Tried Trek 2000 and a couple of Specialised models. For me nothing came close to the 5200. I talked myself into this full carbon very easily. This bike fees really great - not one complaint after 300km. I am riding twice as far as I used to with less effort. Maybe this is because I am $2000 lighter! That all said I had a 1992 Holdsworth 531 with downshifters. I bought more bike than I need, and I'm glad I did. $2000 is more than I intended to spend, and even with the closeout reduction it's seems steep to me.


Similar Products Used:
none



",Trek5200,look  feel  ultegra,look feel ultegra,0.0,0.0,0.0,0.0,,"['ultegra', 'feel']",0.0,0.0,1.0
"


 [Aug 12, 2006]




				David Campos

				Road Racer



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Smooth and fast. No problems or defects. I have both race lights and x lites and prefer xlites. Flange on rear busted and LBS and Trek replaced with no problems at all. Great climber, yet very comfortable. I am one of few if only who like the stock seat, though wore it out and found another on EBAY. Really like my xlites. Fast desender.


Weakness:
chips and scratches easily. Noise in left crank area that I think is really a worn out speedplay pedal. Can get troublesome water in bottom bracket.


Great bike, fast, straight and smooth. Have about 7,000 miles on it and have shipped it around the country quite a bit. Bike feels like part of me and would have no other at this point. Great American made bike. Tracks steady. Compentplating placing a compact crank on it.


Similar Products Used:
10 year old 3/2 2200 Trek, Fuel ex 8 full suspension bike, Mongoose hard tail



",Trek5200,smooth and fast  no problems or defects  i have both race lights and x lites and prefer xlites  flange on rear busted and lbs and trek replaced with no problems at all  great climber  yet very comfortable  i am one of few if only who like the stock seat  though wore it out and found another on ebay  really like my xlites  fast desender ,smooth fast problems defects race lights lites prefer xlites flange rear busted lbs trek replaced problems great climber yet comfortable one like stock seat though wore found another ebay really like xlites fast desender,0.3,0.0,0.2,0.1,,"['smooth', 'desender', 'fast', 'problems', 'xlites', 'defects', 'race', 'lights', 'lites', 'prefer']",0.171,0.261,0.568
